"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.351998437E0,-1.086967513E-1,5.143703148E-2,-9.888580322E0
5.355998437E0,-1.201697662E-1,6.867528707E-2,-9.867194176E0
5.360000000E0,-1.126136705E-1,7.589619607E-2,-9.855185509E0
5.363998437E0,-1.152855977E-1,5.184883252E-2,-9.873792648E0
5.367998437E0,-1.109760329E-1,5.293101072E-2,-9.899745941E0
5.371998437E0,-1.218169853E-1,5.168602616E-2,-9.907302856E0
5.376003125E0,-1.401757151E-1,5.962519720E-2,-9.904745102E0
5.379998437E0,-1.299093813E-1,6.221093610E-2,-9.888474464E0
5.383998437E0,-1.261744350E-1,5.363012105E-2,-9.896815300E0
5.387998437E0,-1.117230281E-1,5.621585622E-2,-9.886137962E0
5.392000000E0,-1.139831543E-1,5.104437843E-2,-9.872117043E0
5.395998437E0,-1.021270677E-1,5.390784517E-2,-9.868305206E0
5.399998437E0,-9.895714372E-2,3.772304207E-2,-9.892955780E0
5.403998437E0,-1.032571346E-1,5.749914795E-2,-9.905884743E0
5.408000000E0,-9.876561165E-2,5.511452630E-2,-9.902370453E0
5.411998437E0,-9.974244237E-2,6.035303324E-2,-9.886875153E0
5.415998437E0,-1.251305491E-1,6.400179863E-2,-9.882230759E0
5.419998437E0,-1.235886887E-1,6.857950985E-2,-9.891309738E0
5.424000000E0,-1.198728979E-1,5.444414541E-2,-9.877393723E0
5.427998437E0,-1.259254366E-1,5.380250141E-2,-9.865442276E0
5.431998437E0,-1.246804520E-1,4.329674691E-2,-9.898070335E0
5.436000000E0,-1.146056429E-1,4.943547770E-2,-9.910367012E0
5.440000000E0,-1.219127476E-1,4.572925344E-2,-9.879961014E0
5.443998437E0,-1.096831635E-1,5.865794048E-2,-9.856784821E0
5.447998437E0,-1.029985547E-1,6.609912217E-2,-9.812827110E0
5.452000000E0,-1.298231930E-1,4.497268423E-2,-9.785792351E0
5.456000000E0,-1.314512491E-1,6.847416982E-3,-9.940361023E0
5.459998437E0,-7.557057589E-2,7.598238438E-2,-1.006133556E1
5.463998437E0,-1.357895434E-1,1.162049696E-1,-1.003840923E1
5.468000000E0,-2.097799480E-1,9.784623981E-2,-9.911314964E0
5.471998437E0,-9.862195700E-2,5.405149981E-2,-9.893023491E0
5.475998437E0,-6.815813482E-2,2.912306972E-2,-9.944240570E0
5.479998437E0,-1.072027758E-1,2.353021502E-2,-9.727995872E0
5.484000000E0,-1.267586201E-1,7.481402159E-2,-9.571998596E0
5.487998437E0,-1.015428826E-1,3.625778854E-2,-9.828303337E0
5.491998437E0,-6.113833562E-2,1.747767255E-2,-1.013211823E1
5.495998437E0,-1.461708099E-1,8.558791876E-2,-1.008853436E1
5.500000000E0,-2.158037722E-1,1.659756303E-1,-9.893003464E0
5.503998437E0,-1.441979855E-1,1.131882817E-1,-9.857417107E0
5.507998437E0,-8.544426411E-2,8.695740253E-3,-9.936865807E0
5.511998437E0,-1.081891879E-1,-1.674025878E-2,-9.807128906E0
5.516000000E0,-1.201985031E-1,3.349009156E-2,-9.613045692E0
5.519998437E0,-1.231673136E-1,6.140648574E-2,-9.777450562E0
5.523998437E0,-8.435251564E-2,2.557007410E-2,-1.006964874E1
5.527998437E0,-9.895714372E-2,5.954858288E-2,-1.012915897E1
5.532000000E0,-1.808962971E-1,1.402906477E-1,-9.988762856E0
5.535998437E0,-1.576533914E-1,1.379155815E-1,-9.826397896E0
5.539998437E0,-9.561483562E-2,3.769431263E-2,-9.833637238E0
5.543998437E0,-9.503065795E-2,-3.041593917E-2,-9.821216583E0
5.548000000E0,-1.192025170E-1,6.876147352E-3,-9.750137329E0
5.551998437E0,-1.269597262E-1,5.361096561E-2,-9.837057114E0
5.555998437E0,-9.147766232E-2,5.944324285E-2,-1.001067448E1
5.559998437E0,-1.032283977E-1,6.938396394E-2,-1.007614136E1
5.563998437E0,-1.520222276E-1,9.513600171E-2,-1.000031281E1
5.567998437E0,-1.379826367E-1,1.318055838E-1,-9.842744827E0
5.571998437E0,-1.037838534E-1,8.218815923E-2,-9.759886742E0
5.575998437E0,-1.101620123E-1,1.484405017E-3,-9.778063774E0
5.580000000E0,-1.323706210E-1,2.317587147E-3,-9.841270447E0
5.583998437E0,-1.329739690E-1,3.511814773E-2,-9.921993256E0
5.587998437E0,-1.220276728E-1,8.322244883E-2,-9.985036850E0
5.591998437E0,-1.315566003E-1,5.915593728E-2,-1.000751400E1
5.595998437E0,-1.189822480E-1,4.417781159E-2,-9.978525162E0
5.599998437E0,-1.145673394E-1,7.267838717E-2,-9.898041725E0
5.603998437E0,-9.543287754E-2,9.029013664E-2,-9.763602257E0
5.608000000E0,-9.274179488E-2,4.818091542E-2,-9.748643875E0
5.611998437E0,-1.036114767E-1,1.151132211E-2,-9.844803810E0
5.615998437E0,-1.247379109E-1,1.724782959E-2,-9.958079338E0
5.619998437E0,-1.234929189E-1,8.625829965E-2,-9.948721886E0
5.624000000E0,-1.457972974E-1,7.950665057E-2,-9.923228264E0
5.627998437E0,-1.301583797E-1,3.904464096E-2,-9.937115669E0
5.631998437E0,-1.058620214E-1,5.191586912E-2,-9.909179688E0
5.635998437E0,-9.983821213E-2,8.190084994E-2,-9.827527046E0
5.640000000E0,-1.023952216E-1,8.320330083E-2,-9.780332565E0
5.643998437E0,-1.064557880E-1,3.572148830E-2,-9.855004311E0
5.647998437E0,-1.041286215E-1,2.482308447E-2,-9.970231056E0
5.651998437E0,-1.289612800E-1,4.906198010E-2,-9.963020325E0
5.656000000E0,-1.425603479E-1,7.679641992E-2,-9.893808365E0
5.659998437E0,-1.463144571E-1,8.006210625E-2,-9.884930611E0
5.663998437E0,-1.151227951E-1,6.426995248E-2,-9.885103226E0
5.667998437E0,-1.066281646E-1,7.973649353E-2,-9.867252350E0
5.672000000E0,-1.286356598E-1,8.508035541E-2,-9.830430031E0
5.675998437E0,-1.219414845E-1,6.367618591E-2,-9.855932236E0
5.679998437E0,-1.131499708E-1,4.273171350E-2,-9.926791191E0
5.683998437E0,-1.107749268E-1,2.983175218E-2,-9.943838120E0
5.688000000E0,-1.117900610E-1,4.707958177E-2,-9.886281013E0
5.691998437E0,-1.065994352E-1,6.454767287E-2,-9.846096992E0
5.695998437E0,-1.211657599E-1,6.850289553E-2,-9.873410225E0
5.699998437E0,-1.076050028E-1,7.544608414E-2,-9.884451866E0
5.704000000E0,-1.140406206E-1,7.838616520E-2,-9.892449379E0
5.707998437E0,-1.331367642E-1,7.698795199E-2,-9.899929047E0
5.711998437E0,-1.509591937E-1,3.498407453E-2,-9.913249969E0
5.715998437E0,-1.453376114E-1,2.172019705E-2,-9.910941124E0
5.720000000E0,-1.392180324E-1,3.233129904E-2,-9.897323608E0
5.723998437E0,-1.267777681E-1,6.087018549E-2,-9.845790863E0
5.727998437E0,-1.007958874E-1,7.781155407E-2,-9.850387573E0
5.731998437E0,-8.229350299E-2,7.022672147E-2,-9.891405106E0
5.735998437E0,-9.656294435E-2,6.543832272E-2,-9.900971413E0
5.739998437E0,-1.178809106E-1,7.896076888E-2,-9.910951614E0
5.744000000E0,-1.242399141E-1,4.933971167E-2,-9.890850067E0
5.747998437E0,-1.298136115E-1,4.213795066E-2,-9.898147583E0
5.751998437E0,-1.243739948E-1,1.746809669E-2,-9.898827553E0
5.755998437E0,-1.112441868E-1,5.100607127E-2,-9.882201195E0
5.759998437E0,-1.147109941E-1,5.605304986E-2,-9.858192444E0
5.764000000E0,-1.019738391E-1,5.713523179E-2,-9.875038147E0
5.767998437E0,-1.008725017E-1,7.241981477E-2,-9.897457123E0
5.771998437E0,-1.170190051E-1,6.214389950E-2,-9.909926414E0
5.775998437E0,-1.195855886E-1,5.956773832E-2,-9.881790161E0
5.780000000E0,-1.332804263E-1,3.856579959E-2,-9.867060661E0
5.783998437E0,-1.322078258E-1,4.616020992E-2,-9.877010345E0
5.787998437E0,-1.312884390E-1,4.421611875E-2,-9.883465767E0
5.791998437E0,-1.100087836E-1,6.450936943E-2,-9.887257576E0
5.796000000E0,-1.192120910E-1,6.578309089E-2,-9.894651413E0
5.800000000E0,-1.124604419E-1,5.121676251E-2,-9.912828445E0
5.803998437E0,-1.120390594E-1,5.695326999E-2,-9.918938637E0
5.807998437E0,-1.182544082E-1,6.179913506E-2,-9.893186569E0
5.812000000E0,-1.307234168E-1,5.381207541E-2,-9.875900269E0
5.815998437E0,-1.150557548E-1,6.020938605E-2,-9.875699043E0
5.819998437E0,-1.246229857E-1,5.370673537E-2,-9.871513367E0
5.823998437E0,-1.228895858E-1,5.848555639E-2,-9.887181282E0
5.828000000E0,-1.226022765E-1,6.212474406E-2,-9.895274162E0
5.831998437E0,-1.228704304E-1,6.643430889E-2,-9.913469315E0
5.835998437E0,-1.253891289E-1,4.818091542E-2,-9.908739090E0
5.839998437E0,-1.164443940E-1,5.408980697E-2,-9.885342598E0
5.844000000E0,-1.227746680E-1,5.215528980E-2,-9.874884605E0
5.847998437E0,-1.121252552E-1,5.642654374E-2,-9.881224632E0
5.851998437E0,-1.198250055E-1,7.057148963E-2,-9.872643471E0
5.855998437E0,-1.194802374E-1,5.094861239E-2,-9.886731148E0
5.860000000E0,-1.129297018E-1,6.002742425E-2,-9.893262863E0
5.863998437E0,-1.321695149E-1,6.115749106E-2,-9.878648758E0
5.867998437E0,-1.287888885E-1,3.710054606E-2,-9.905713081E0
5.871998437E0,-1.139544249E-1,4.664862528E-2,-9.912923813E0
5.876000000E0,-1.303499192E-1,4.174530134E-2,-9.880218506E0
5.879998437E0,-1.200069636E-1,6.132029369E-2,-9.864876747E0
5.883998437E0,-1.003266275E-1,5.872498080E-2,-9.891280174E0
5.887998437E0,-9.748231620E-2,4.927267134E-2,-9.891175270E0
5.892000000E0,-1.183501780E-1,5.316085368E-2,-9.859705925E0
5.895998437E0,-1.223628595E-1,7.028418779E-2,-9.878495216E0
5.899998437E0,-1.215871349E-1,5.747999623E-2,-9.897562027E0
5.903998437E0,-1.295454651E-1,5.241386592E-2,-9.908699989E0
5.908000000E0,-1.389786154E-1,5.242343992E-2,-9.872117043E0
5.911998437E0,-1.192887053E-1,5.698200315E-2,-9.867366791E0
5.915998437E0,-1.083328426E-1,5.581362918E-2,-9.870997429E0
5.919998437E0,-9.889010340E-2,3.134488687E-2,-9.887718201E0
5.924000000E0,-1.021270677E-1,5.023992807E-2,-9.877547264E0
5.927998437E0,-1.049617976E-1,5.502833053E-2,-9.881109238E0
5.931998437E0,-1.163773611E-1,6.442318112E-2,-9.908097267E0
5.936000000E0,-1.240675375E-1,6.173209846E-2,-9.912627220E0
5.940000000E0,-1.067239344E-1,6.331226975E-2,-9.893052101E0
5.943998437E0,-1.078348458E-1,7.248684764E-2,-9.870690346E0
5.947998437E0,-1.171722338E-1,7.456501573E-2,-9.873151779E0
5.952000000E0,-1.119528711E-1,4.697423428E-2,-9.887583733E0
5.956000000E0,-1.244506091E-1,3.873818368E-2,-9.884614944E0
5.959998437E0,-1.238664165E-1,6.323565543E-2,-9.875028610E0
5.963998437E0,-1.087542176E-1,7.141424716E-2,-9.886022568E0
5.968000000E0,-1.082179174E-1,6.888597459E-2,-9.894660950E0
5.971998437E0,-1.233492717E-1,6.965211779E-2,-9.882009506E0
5.976000000E0,-1.128147840E-1,5.951027572E-2,-9.867290497E0
5.979998437E0,-1.181873679E-1,5.413768813E-2,-9.862579346E0
5.984000000E0,-1.095203608E-1,4.409161583E-2,-9.864101410E0
5.987998437E0,-1.153047532E-1,3.881479800E-2,-9.892075539E0
5.991998437E0,-1.170668900E-1,6.426037848E-2,-9.903223038E0
5.995998437E0,-1.208018437E-1,7.911399752E-2,-9.914255142E0
6.000000000E0,-1.204762235E-1,7.187393308E-2,-9.912953377E0
6.003998437E0,-1.146631092E-1,5.634992942E-2,-9.919934273E0
6.007998437E0,-1.327153891E-1,6.672161072E-2,-9.899870872E0
6.011998437E0,-1.170956194E-1,7.098329067E-2,-9.874128342E0
6.016000000E0,-1.122880653E-1,5.521029234E-2,-9.853796959E0
6.019998437E0,-1.106695756E-1,4.255932942E-2,-9.862856865E0
6.024000000E0,-1.185896024E-1,5.106353387E-2,-9.884691238E0
6.027998437E0,-1.221904755E-1,6.229712814E-2,-9.897610664E0
6.032000000E0,-1.292294264E-1,5.579447374E-2,-9.908442497E0
6.035998437E0,-1.245846823E-1,7.064810395E-2,-9.923343658E0
6.039998437E0,-1.197866946E-1,6.084145233E-2,-9.890915871E0
6.043998437E0,-1.168274656E-1,5.784391239E-2,-9.868028641E0
6.048000000E0,-1.155824810E-1,4.679227993E-2,-9.866102219E0
6.051998437E0,-1.076528877E-1,3.905421868E-2,-9.860587120E0
6.056000000E0,-1.026825234E-1,5.194459856E-2,-9.889584541E0
6.059998437E0,-1.177181080E-1,5.680004135E-2,-9.905588150E0
6.064000000E0,-1.086584479E-1,5.465483293E-2,-9.907379150E0
6.068000000E0,-1.148737967E-1,5.874413252E-2,-9.912799835E0
6.071998437E0,-1.400129050E-1,7.189308852E-2,-9.897514343E0
6.075998437E0,-1.155250147E-1,7.868304104E-2,-9.868574142E0
6.080000000E0,-1.145864949E-1,5.308423936E-2,-9.857588768E0
6.084000000E0,-1.235599592E-1,3.385401145E-2,-9.862330437E0
6.087998437E0,-1.251018345E-1,5.801629648E-2,-9.898165703E0
6.091998437E0,-1.264138520E-1,5.926128104E-2,-9.915232658E0
6.096000000E0,-1.173829213E-1,4.780741781E-2,-9.910855293E0
6.099998437E0,-1.146631092E-1,5.962519720E-2,-9.904573441E0
6.103998437E0,-1.100949720E-1,6.182786450E-2,-9.879070282E0
6.108000000E0,-1.050192639E-1,5.315127969E-2,-9.868688583E0
6.112000000E0,-9.705135971E-2,6.720045209E-2,-9.857789993E0
6.115998437E0,-1.164635494E-1,6.298665702E-2,-9.884442329E0
6.119998437E0,-1.172009557E-1,5.960604548E-2,-9.907255173E0
6.124000000E0,-1.284632832E-1,5.861005932E-2,-9.916629791E0
6.127998437E0,-1.128435135E-1,5.215528980E-2,-9.911688805E0
6.131998437E0,-1.251688600E-1,5.413768813E-2,-9.895695686E0
6.135998437E0,-1.175744534E-1,5.458780006E-2,-9.886837006E0
6.140000000E0,-1.125849411E-1,5.427176133E-2,-9.876369476E0
6.144000000E0,-1.080168039E-1,6.195236370E-2,-9.874665260E0
6.147998437E0,-1.213285699E-1,5.754703283E-2,-9.874310493E0
6.151998437E0,-1.151132211E-1,4.732858017E-2,-9.890638351E0
6.156000000E0,-1.311160624E-1,4.883213714E-2,-9.901441574E0
6.159998437E0,-1.246708706E-1,5.499002337E-2,-9.901882172E0
6.163998437E0,-1.264042705E-1,6.239289418E-2,-9.888292313E0
6.167998437E0,-1.169423908E-1,6.646303833E-2,-9.884288788E0
6.172000000E0,-1.170860380E-1,6.502652168E-2,-9.881109238E0
6.176000000E0,-1.123646796E-1,6.334099919E-2,-9.878753662E0
6.179998437E0,-1.259733140E-1,5.351519957E-2,-9.891184807E0
6.183998437E0,-1.139256954E-1,5.765237659E-2,-9.885342598E0
6.188000000E0,-1.096257120E-1,4.969405010E-2,-9.887564659E0
6.191998437E0,-1.065228209E-1,5.354392529E-2,-9.874769211E0
6.195998437E0,-1.058045551E-1,4.784572497E-2,-9.886837006E0
6.199998437E0,-1.116272584E-1,4.350743443E-2,-9.891960144E0
6.204000000E0,-1.188385934E-1,6.402094662E-2,-9.892017365E0
6.207998437E0,-1.127477512E-1,5.839936808E-2,-9.897697449E0
6.211998437E0,-1.049043462E-1,5.416642129E-2,-9.896719933E0
6.215998437E0,-1.265191883E-1,5.370673537E-2,-9.903644562E0
6.220000000E0,-1.212136447E-1,4.877467826E-2,-9.889134407E0
6.223998437E0,-1.157548651E-1,3.590345010E-2,-9.893617630E0
6.228000000E0,-1.193174347E-1,4.978024215E-2,-9.880401611E0
6.231998437E0,-1.138969660E-1,5.832275376E-2,-9.877862930E0
6.236000000E0,-1.206773445E-1,6.289089471E-2,-9.874875069E0
6.239998437E0,-1.030272916E-1,6.796659529E-2,-9.888320923E0
6.243998437E0,-1.161953956E-1,6.165548414E-2,-9.895723343E0
6.247998437E0,-1.190109774E-1,6.136817858E-2,-9.887545586E0
6.251998437E0,-1.192216650E-1,5.189671740E-2,-9.880018234E0
6.256001562E0,-1.139640063E-1,4.867890850E-2,-9.885046005E0
6.259998437E0,-1.167508513E-1,5.481764302E-2,-9.898147583E0
6.263998437E0,-1.137724668E-1,6.468175352E-2,-9.890102386E0
6.267998437E0,-1.227076277E-1,7.224743068E-2,-9.885869026E0
6.271998437E0,-1.282047182E-1,6.313988566E-2,-9.876024246E0
6.275998437E0,-1.291336715E-1,4.341166839E-2,-9.869071960E0
6.280000000E0,-1.305127293E-1,4.655285552E-2,-9.886645317E0
6.283998437E0,-1.183310226E-1,6.896258891E-2,-9.939786911E0
6.287998437E0,-1.140118837E-1,8.040686697E-2,-9.942018509E0
6.291998437E0,-1.154100969E-1,7.452671230E-2,-9.937191010E0
6.296000000E0,-1.244122982E-1,7.671021670E-2,-9.892611504E0
6.300000000E0,-9.500192106E-2,5.458780006E-2,-9.853375435E0
6.303998437E0,-1.067239344E-1,3.258987516E-2,-9.810538292E0
6.307998437E0,-1.113208011E-1,3.601837158E-2,-9.804572105E0
6.312000000E0,-1.251114011E-1,3.433285281E-2,-9.868076324E0
6.315998437E0,-1.236365736E-1,4.786488041E-2,-9.937919617E0
6.319998437E0,-1.193365827E-1,6.837840378E-2,-9.980258942E0
6.324000000E0,-1.358661652E-1,7.955453545E-2,-9.954199791E0
6.328000000E0,-1.245272234E-1,8.141243458E-2,-9.901383400E0
6.331998437E0,-1.127764732E-1,5.685750023E-2,-9.838521957E0
6.335998437E0,-9.030928463E-2,2.610637434E-2,-9.798232079E0
6.339998437E0,-9.583510458E-2,2.161485329E-2,-9.822231293E0
6.344000000E0,-1.297370046E-1,2.528277040E-2,-9.875718117E0
6.348000000E0,-1.193653196E-1,5.690538883E-2,-9.943655968E0
6.352000000E0,-1.200740039E-1,8.079952002E-2,-9.976226807E0
6.355998437E0,-1.328015774E-1,8.357679099E-2,-9.934854507E0
6.360000000E0,-1.342285275E-1,7.864473760E-2,-9.868985176E0
6.363998437E0,-1.174595356E-1,5.050807819E-2,-9.839182854E0
6.367998437E0,-1.136671230E-1,3.032016940E-2,-9.821025848E0
6.371998437E0,-1.166742370E-1,2.571372688E-2,-9.864829063E0
6.376000000E0,-1.054597944E-1,6.127241254E-2,-9.919742584E0
6.379998437E0,-9.361328930E-2,6.394433975E-2,-9.962321281E0
6.384000000E0,-1.170381531E-1,7.652826607E-2,-9.954113960E0
6.387998437E0,-1.233205423E-1,8.804916590E-2,-9.911343575E0
6.392000000E0,-1.167604327E-1,8.424717188E-2,-9.864197731E0
6.395998437E0,-1.028261706E-1,5.921339616E-2,-9.817012787E0
6.399998437E0,-1.111484244E-1,4.486734048E-2,-9.826090813E0
6.403998437E0,-1.201410443E-1,2.950614132E-2,-9.892209053E0
6.408000000E0,-1.297848821E-1,4.428315535E-2,-9.914734840E0
6.411998437E0,-1.178042963E-1,6.418376416E-2,-9.934328079E0
6.415998437E0,-1.355788559E-1,6.511271000E-2,-9.934126854E0
6.419998437E0,-1.274673045E-1,7.903738320E-2,-9.893789291E0
6.424000000E0,-1.059961021E-1,6.628108025E-2,-9.846737862E0
6.427998437E0,-1.030751690E-1,7.101202756E-2,-9.824347496E0
6.431998437E0,-1.001159400E-1,5.808333308E-2,-9.840503693E0
6.436000000E0,-1.273906827E-1,5.252878740E-2,-9.885103226E0
6.440000000E0,-1.310873330E-1,5.958689004E-2,-9.932891846E0
6.443998437E0,-1.211274490E-1,5.885905400E-2,-9.936166763E0
6.447998437E0,-1.308479160E-1,7.264965773E-2,-9.922088623E0
6.452000000E0,-1.304456741E-1,5.128380284E-2,-9.896548271E0
6.455998437E0,-1.141076535E-1,5.316085368E-2,-9.877901077E0
6.459998437E0,-1.100853980E-1,6.305369735E-2,-9.851680756E0
6.463998437E0,-1.212519556E-1,5.266286060E-2,-9.867913246E0
6.468000000E0,-1.196143180E-1,6.041049585E-2,-9.886405945E0
6.471998437E0,-1.165018529E-1,5.120718852E-2,-9.928458214E0
6.475998437E0,-1.193174347E-1,5.682877079E-2,-9.922961235E0
6.479998437E0,-1.279557198E-1,5.240428448E-2,-9.897265434E0
6.484000000E0,-1.201123148E-1,6.057330221E-2,-9.863277435E0
6.487998437E0,-1.094629019E-1,6.392518431E-2,-9.871896744E0
6.491998437E0,-1.145194545E-1,5.863878503E-2,-9.884673119E0
6.495998437E0,-1.161379367E-1,7.285077125E-2,-9.888666153E0
6.500000000E0,-1.177468449E-1,5.450160429E-2,-9.894019127E0
6.504000000E0,-1.292198449E-1,4.510675743E-2,-9.908518791E0
6.507998437E0,-1.231002733E-1,4.536533356E-2,-9.896595955E0
6.511998437E0,-1.138873920E-1,4.894705862E-2,-9.878705978E0
6.516000000E0,-1.104301587E-1,6.229712814E-2,-9.871417999E0
6.520000000E0,-1.275343448E-1,6.200024858E-2,-9.859542847E0
6.523998437E0,-1.249869093E-1,6.009446457E-2,-9.884126663E0
6.527998437E0,-1.165784672E-1,6.250781566E-2,-9.888349533E0
6.532000000E0,-1.271608472E-1,6.053499505E-2,-9.899688721E0
6.535998437E0,-1.368717253E-1,5.436753109E-2,-9.907474518E0
6.539998437E0,-1.273427904E-1,5.353435129E-2,-9.890552521E0
6.543998437E0,-1.149025261E-1,5.741295591E-2,-9.876502991E0
6.547998437E0,-1.019738391E-1,5.666596442E-2,-9.861037254E0
6.551998437E0,-9.978074580E-2,5.296931788E-2,-9.869281769E0
6.555998437E0,-1.113303751E-1,6.556282192E-2,-9.910079956E0
6.559998437E0,-1.176510677E-1,7.029376179E-2,-9.927404404E0
6.564000000E0,-1.270171851E-1,5.820783228E-2,-9.928859711E0
6.567998437E0,-1.421772838E-1,5.658935010E-2,-9.921935081E0
6.571998437E0,-1.365461051E-1,4.322970659E-2,-9.898970604E0
6.575998437E0,-1.364407688E-1,3.942771628E-2,-9.874396324E0
6.579998437E0,-1.213572919E-1,2.149035409E-2,-9.863583565E0
6.583998437E0,-1.189631000E-1,3.110546805E-2,-9.851709366E0
6.587998437E0,-1.251592934E-1,5.508579314E-2,-9.864849091E0
6.591998437E0,-1.193844751E-1,6.779421121E-2,-9.910739899E0
6.595998437E0,-1.318534762E-1,6.782294810E-2,-9.920078278E0
6.599998437E0,-1.353011280E-1,5.714480579E-2,-9.910271645E0
6.603998437E0,-1.331654936E-1,6.487329304E-2,-9.890715599E0
6.608000000E0,-1.135426164E-1,5.725015327E-2,-9.857646942E0
6.611998437E0,-1.099992096E-1,4.390966147E-2,-9.849755287E0
6.615998437E0,-1.084764972E-1,2.851015516E-2,-9.852053642E0
6.619998437E0,-1.128818244E-1,4.220498726E-2,-9.876532555E0
6.624000000E0,-1.158027500E-1,5.189671740E-2,-9.903644562E0
6.627998437E0,-1.245272234E-1,7.019799203E-2,-9.929472923E0
6.631998437E0,-1.373026669E-1,7.913315296E-2,-9.914714813E0
6.635998437E0,-1.222096309E-1,6.540001929E-2,-9.894890785E0
6.640000000E0,-1.303116083E-1,5.875370651E-2,-9.860252380E0
6.644000000E0,-1.228800043E-1,4.338293523E-2,-9.847476959E0
6.647998437E0,-1.117613390E-1,4.861186817E-2,-9.868745804E0
6.651998437E0,-1.030464396E-1,5.051765591E-2,-9.886606216E0
6.656000000E0,-1.187236682E-1,5.184883252E-2,-9.910099030E0
6.659998437E0,-1.150557548E-1,5.004839227E-2,-9.916783333E0
6.663998437E0,-1.203613058E-1,5.829402059E-2,-9.890351295E0
6.667998437E0,-1.187619790E-1,5.450160429E-2,-9.881405830E0
6.672000000E0,-1.178521886E-1,5.912720412E-2,-9.857311249E0
6.676000000E0,-1.133606657E-1,6.407841295E-2,-9.865700722E0
6.679998437E0,-1.184076369E-1,4.973235726E-2,-9.880305290E0
6.683998437E0,-1.225352436E-1,5.273947492E-2,-9.898156166E0
6.688000000E0,-1.292773187E-1,5.318958685E-2,-9.922443390E0
6.691998437E0,-1.307712942E-1,6.940311939E-2,-9.916419983E0
6.696000000E0,-1.152760237E-1,5.699157715E-2,-9.897046089E0
6.699998437E0,-9.905291349E-2,6.422206759E-2,-9.884499550E0
6.704000000E0,-1.096352860E-1,6.778463721E-2,-9.853912354E0
6.707998437E0,-1.006618217E-1,6.284300983E-2,-9.867128372E0
6.712000000E0,-1.130637825E-1,5.503791198E-2,-9.884480476E0
6.716000000E0,-1.130158976E-1,6.157886982E-2,-9.904582977E0
6.720000000E0,-1.253699809E-1,5.448245257E-2,-9.895733833E0
6.723998437E0,-1.359331906E-1,6.163632870E-2,-9.903874397E0
6.727998437E0,-1.184459478E-1,5.286397040E-2,-9.887631416E0
6.731998437E0,-1.194802374E-1,4.535575956E-2,-9.873400688E0
6.736000000E0,-1.167029664E-1,4.525998980E-2,-9.874855995E0
6.739998437E0,-1.125849411E-1,4.989516363E-2,-9.885553360E0
6.743998437E0,-1.224011704E-1,5.690538883E-2,-9.885543823E0
6.747998437E0,-1.207922697E-1,5.250005424E-2,-9.883685112E0
6.751998437E0,-1.327728480E-1,4.404373467E-2,-9.884614944E0
6.756000000E0,-1.208497211E-1,4.385219887E-2,-9.904103279E0
6.759998437E0,-1.153717861E-1,5.281608924E-2,-9.943177223E0
6.763998437E0,-1.312022507E-1,7.731355727E-2,-9.949152946E0
6.768000000E0,-1.323418915E-1,8.960060030E-2,-9.925613403E0
6.771998437E0,-1.164443940E-1,7.403828949E-2,-9.878054619E0
6.775998437E0,-1.221521646E-1,5.812164024E-2,-9.844851494E0
6.780000000E0,-1.124604419E-1,2.489012107E-2,-9.816428185E0
6.784000000E0,-1.232247725E-1,2.617341280E-2,-9.817634583E0
6.787998437E0,-1.209933758E-1,5.177221820E-2,-9.878801346E0
6.791998437E0,-1.135521978E-1,5.859090388E-2,-9.962790489E0
6.796000000E0,-1.340178400E-1,7.969819009E-2,-9.980536461E0
6.799998437E0,-1.417558938E-1,1.033528969E-1,-9.926580429E0
